SO_line,CustomerNo,SalesOrderNo,CustomerName,LineKey,ItemCode,ItemCodeDesc,SO Header,PROM DATE,UDF_MATERIALS_CLEAR_DATE,EXP DATE,Exp DATE,Qty,QuantityShipped,UnitPrice,Production Notes,QtyOnHand,RMANumber,DropShip,Comments
0016609_000001,IDEALAE,0016609,Ideal Aerosmith,000001,262500004164-00,TRC4008 TKL8255 6615 860W 2x 4,5/18/2021,3/23/2021,,,,3,0,5250,,2,,00,
0016609_000002,IDEALAE,0016609,Ideal Aerosmith,000002,263500001471-00,"HDD 1TB 2.5"" 7mm Seagate Barra",5/18/2021,3/23/2021,,,,3,0,80,,10,,00,
0016609_000003,IDEALAE,0016609,Ideal Aerosmith,000003,198500001016-00,"Slide Rails 24-30"" w/Bracket,",5/18/2021,3/23/2021,,,,3,0,100,,0,,00,
0016609_000004,IDEALAE,0016609,Ideal Aerosmith,000004,260500001112-00,"Monitor, 24"" LCD, LED Backligh",5/18/2021,3/23/2021,,,,3,0,300,,6,,00,
0016609_000005,IDEALAE,0016609,Ideal Aerosmith,000005,267500001004-00,USB Keyboard and Mouse,5/18/2021,3/23/2021,,,,3,0,30,,13,,00,
0016614_000001,TREN_NY,0016614,Trenton Technology,000001,71-007054-000,LABEL BIOS Aptio UP,3/23/2021,3/23/2021,,,,9,0,9,,9,,00,
0016615_000001,RUDOLPH,0016615,Onto Innovation Inc.,000001,262500003624-00,"(TRS3500) 3U, MB",6/2/2021,3/24/2021,,,,4,0,4250,,0,,00,
0016616_000001,RUDOLPH,0016616,Onto Innovation Inc.,000001,262500003624-00,"(TRS3500) 3U, MB",6/29/2021,3/24/2021,,,,10,0,4250,,0,,00,
0016617_000001,RUDOLPH,0016617,Onto Innovation Inc.,000001,262500003624-00,"(TRS3500) 3U, MB",8/6/2021,3/24/2021,,,,8,0,4250,,0,,00,
0016618_000001,SESOLCO,0016618,"Sesol Co., Ltd.",000001,92-825500600000,TKL E3-1275v5 4CHT 3.6,4/14/2021,4/14/2021,,,,6,0,1811,,0,,00,
0016618_000002,SESOLCO,0016618,"Sesol Co., Ltd.",000002,92-661501000000,BPG6615 RAV,4/14/2021,4/14/2021,,,,6,0,874,,1,,00,
0016620_000001,HONEYNM,0016620,"Honeywell - Albuquerque, NM",000001,264500001285-00,Intel I350-T4V2 Ethernet Serve,4/6/2021,4/6/2021,,,,1,0,375,,20,,00,
0016621_000001,L3COMM,0016621,"L3 Technologies, Inc.",000001,26-504580-002,"16GB DDR4-2133 DIMM, Reg., ECC",3/24/2021,3/24/2021,,,,1,0,0,,27,,00,
0016622_000001,AMERRAI,0016622,American Railway Technologies,000001,92-825508800000,TKL i7-7700,5/24/2021,5/24/2021,,,,1,0,1807,,0,,00,
0016622_000002,AMERRAI,0016622,American Railway Technologies,000002,92-815500700000,BPG8155 CRA,5/24/2021,5/24/2021,,,,1,0,1647,,0,,00,
0016622_000003,AMERRAI,0016622,American Railway Technologies,000003,26-504600-001,"8GB DDR4-2400 DIMM, Unbuff ECC",5/24/2021,5/24/2021,,,,1,0,71,,229,,00,
0016623_000001,TREN_NY,0016623,Trenton Technology,000001,26-006578-000,QG 41210 PCIE-TO DUAL PCI-X BR,3/22/2021,3/22/2021,,,,196,0,59,,1166,,00,
