SO_line,CustomerNo,SalesOrderNo,CustomerName,LineKey,ItemCode,ItemCodeDesc,SO Header,PROM DATE,UDF_MATERIALS_CLEAR_DATE,EXP DATE,Exp DATE,Qty,QuantityShipped,UnitPrice,Production Notes,QtyOnHand,RMANumber,DropShip,Comments
0016655_000002,SOLUTIO,16655,Solution Systems Technologies,2,/C,Default Item Code /C,5/4/2021,,7/20/2021,7/27/2021,7/27/2021,0,0,0,Best Date > (SOH 5/4),0,,0,
0016464_000005,IBM,16464,IBM,5,198500001208-00,IBM FRU 12V charger,5/6/2021,7/1/2021,8/23/2021,8/23/2021,8/2/2021,100,0,137,IBM,0,,0,
0016650_000001,EMETCOM,16650,Emet OEM Computing Ltd.,1,92-708700800000,BPG7087 CST,8/2/2021,8/2/2021,7/23/2021,8/2/2021,8/2/2021,14,0,917,NS (SOH 8/2/2021),23,,0,
0016635_000003,EMETCOM,16635,Emet OEM Computing Ltd.,3,92V705980400000,BXTS E5-2450v2 8CHT 2.5 No Vi,6/28/2021,6/28/2021,7/28/2021,8/3/2021,8/3/2021,16,0,3499,"**92-507059-002 LT UC - NY reviewing , 26-004846-456, 115500001005-00 TS/DP (SOH 6/28/2021)",0,,0,
0016641_000001,EMETCOM,16641,Emet OEM Computing Ltd.,1,92V705980400000,BXTS E5-2450v2 8CHT 2.5 No Vi,6/28/2021,6/28/2021,7/28/2021,8/3/2021,8/3/2021,10,0,3499,"**92-507059-002 LT UC - NY reviewing , 26-004846-456, 115500001005-00 TS/DP (SOH 6/28/2021)",0,,0,
0016641_000002,EMETCOM,16641,Emet OEM Computing Ltd.,2,92V705980400000,BXTS E5-2450v2 8CHT 2.5 No Vi,6/28/2021,6/28/2021,7/28/2021,8/5/2021,8/5/2021,10,0,3499,"**92-507059-002 LT UC - NY reviewing , 26-004846-456, 115500001005-00 TS/DP (SOH 6/28/2021)",0,,0,
0016617_000001,RUDOLPH,16617,Onto Innovation Inc.,1,262500003624-00,"(TRS3500) 3U, MB",8/6/2021,5/31/2021,7/30/2021,8/6/2021,8/6/2021,8,0,4250,"110500001074-00, 268500001055-00, 26-004846-461, 107500001105-00, 26-504580-001, 263500001513-00, 193500001033-00 TS/DP WA 3/19 (SOH 8/6/2021)",0,,0,"ON HOLD - CUST REPORTED VIDEO ISSUE – NO ESD, RE-EVAL ESD WHEN APPROVED TO SHIP"
0016641_000003,EMETCOM,16641,Emet OEM Computing Ltd.,3,92V705980400000,BXTS E5-2450v2 8CHT 2.5 No Vi,6/28/2021,6/28/2021,7/28/2021,8/6/2021,8/6/2021,15,0,3499,"**92-507059-002 LT UC - NY reviewing , 26-004846-456, 115500001005-00 TS/DP (SOH 6/28/2021)",0,,0,
0016057_000005,IBM,16057,IBM,5,262500003320-00,MBS1004 MBC8290 8241 E-2226G,2/24/2021,7/16/2021,7/1/2021,8/16/2021,8/16/2021,65,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",3,,0,
0015987_000016,IBM,15987,IBM,16,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",8/25/2021,6/1/2021,9/30/2021,9/30/2021,8/23/2021,105,0,2963,IBM,216,,0,
0016464_000006,IBM,16464,IBM,6,198500001208-00,IBM FRU 12V charger,5/6/2021,7/1/2021,9/13/2021,9/13/2021,8/23/2021,100,0,137,IBM,0,,0,
0015988_000003,IBM,15988,IBM,3,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",8/25/2020,1/1/2021,4/12/2021,44298,9/7/2021,112,24,3662,IBM,88,,0,
0016464_000007,IBM,16464,IBM,7,198500001208-00,IBM FRU 12V charger,5/6/2021,8/2/2021,9/20/2021,9/20/2021,9/7/2021,100,0,137,IBM,0,,0,
0016565_000002,IBM,16565,IBM,2,198500001102-00,"IBM FRU, Fan Module",9/13/2021,9/13/2021,5/28/2021,5/31/2021,9/7/2021,50,0,60,198500001119-00 (SOH 3/8/2021) - need to order more fans from CiDesign MC - UC,0,,0,
0016612_000001,IBM,16612,IBM,1,262500003322-00,MBT8303 MBC8290 8254 E-2226G,10/7/2021,9/1/2021,9/7/2021,5/7/2022,9/7/2021,87,0,3112,Quote - Tower (IBM),3,,0,
0016557_000003,IBM,16557,IBM,3,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,7/1/2021,4/23/2021,9/13/2021,9/13/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,216,,0,
0016464_000008,IBM,16464,IBM,8,198500001208-00,IBM FRU 12V charger,5/6/2021,9/1/2021,10/4/2021,10/4/2021,9/20/2021,100,0,137,IBM,0,,0,
0016604_000001,CAEUSAI,16604,CAE USA INC,1,262500003735-00,"TRC3001 3U,MB",9/24/2021,3/19/2021,9/2/2021,9/24/2021,9/24/2021,1,0,3413,"Best Date > 268500001055-00, 110500001074-00, 26-004846-461, 111500001144-01 TS/DP WA 3/19 (SOH 9/24/2021)",0,,0,
0016604_000002,CAEUSAI,16604,CAE USA INC,2,/C,Default Item Code /C,9/24/2021,,9/2/2021,9/24/2021,9/24/2021,0,0,0,Early Delivery Accepted/Best Date (SOH 9/24/2021),0,,0,
0016557_000004,IBM,16557,IBM,4,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,8/2/2021,4/23/2021,9/20/2021,9/27/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,216,,0,
0016050_000004,IBM,16050,IBM,4,262500003320-00,MBS1004 MBC8290 8241 E-2226G,5/1/2021,5/1/2021,4/27/2021,,10/11/2021,30,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",3,,0,
0016464_000009,IBM,16464,IBM,9,198500001208-00,IBM FRU 12V charger,5/6/2021,9/1/2021,10/25/2021,10/25/2021,10/11/2021,100,0,137,IBM,0,,0,
0016557_000005,IBM,16557,IBM,5,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,9/1/2021,4/23/2021,10/4/2021,10/11/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,216,,0,
0015989_000005,IBM,15989,IBM,5,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",8/25/2021,4/1/2021,8/9/2021,8/9/2021,10/18/2021,147,0,2963,IBM,52,,0,
0016464_000010,IBM,16464,IBM,10,198500001208-00,IBM FRU 12V charger,5/6/2021,10/1/2021,11/15/2021,44515,10/25/2021,100,0,137,IBM,0,,0,
0016557_000006,IBM,16557,IBM,6,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,9/1/2021,4/23/2021,10/25/2021,10/25/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,216,,0,
0016557_000007,IBM,16557,IBM,7,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,10/1/2021,4/23/2021,11/15/2021,11/1/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,216,,0,
0016558_000003,IBM,16558,IBM,3,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,6/1/2021,4/23/2021,9/20/2021,11/8/2021,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,0,
0016464_000011,IBM,16464,IBM,11,/C,Default Item Code /C,5/6/2021,,11/15/2021,,11/15/2021,0,0,0,IBM Contract Number: 4915012579,0,,0,
0016558_000004,IBM,16558,IBM,4,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,9/1/2021,4/23/2021,11/15/2021,11/15/2021,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,0,
0016557_000008,IBM,16557,IBM,8,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,10/1/2021,4/23/2021,11/22/2021,11/22/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,216,,0,
0016556_000003,IBM,16556,IBM,3,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,8/2/2021,4/23/2021,11/1/2021,11/29/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,52,,0,
0016167_000001,TRENSYS,16167,Trenton Systems,1,262500002478-00,TRC5005 TKL8255 8194 1550W,10/14/2020,10/21/2020,11/12/2020,12/1/2021,12/1/2021,2,0,0,"DO NOT KIT - SOFT ALLOCATION ORDER FOR PARTS (268500001131-01, 111500001776-00, 92-508194-007, 26-004846-527, 111500001147-02, 92-508255-000 Rwk (SOH 10/14/2020)",0,,0,DO NOT KIT - DUMMY ORDER TO SOFT ALLOCATE PARTS
0016055_000003,IBM,16055,IBM,3,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/29/2021,9/30/2021,10/1/2021,12/31/2021,12/13/2021,60,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",3,,0,
0016557_000009,IBM,16557,IBM,9,262500003193-00,"MBS1003, 8272, 8241, E3-1225v5",2/25/2021,11/1/2021,4/23/2021,12/27/2021,12/27/2021,95,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,216,,0,
0016557_000010,IBM,16557,IBM,10,/C,Default Item Code /C,2/25/2021,,4/23/2021,12/27/2021,12/27/2021,0,0,0,IBM - Jason and Elizabeth to revise schedule / Forecast,0,,0,
0016556_000004,IBM,16556,IBM,4,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,10/1/2021,4/23/2021,12/30/2021,12/30/2021,100,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,52,,0,
0015696_000001,SYSTINT,15696,Systems Integration Plus Inc.,1,92-683000100000,IOB32NI - Custom,7/15/2020,7/15/2020,8/31/2020,12/31/2021,12/31/2021,27,0,275,92-506830-001 Custom Brd - MC TBD NY,0,,0,USE ON CUST RMA??
0015788_000003,IBM,15788,IBM,3,110500001211-01,"1U 28"" (MBS1003) IBM CHASSIS",10/31/2020,10/31/2020,12/30/2021,12/31/2021,12/31/2021,95,61,397.75,110500001211-01 10/16/2020,450,,0,NO OPERATIONS WORK REQUIRED
0015788_000004,IBM,15788,IBM,4,/C,Default Item Code /C,10/31/2020,,12/30/2021,12/31/2021,12/31/2021,0,0,0,DROP SHIP FROM CI DESIGN,0,,0,NO OPERATIONS WORK REQUIRED
0015809_000002,IBM,15809,IBM,2,/NRE CHARGE,Compliance Expenses,1/4/2021,1/4/2021,1/4/2021,12/31/2021,12/31/2021,1,0,193496,IBM Charge,0,,0,NO OPERATIONS TASK - INVOICE ONLY
0016049_000004,IBM,16049,IBM,4,262500003320-00,MBS1004 MBC8290 8241 E-2226G,7/13/2021,6/1/2021,7/6/2021,,12/31/2021,30,0,3996,"92-508290-000, 26-004846,571, 26-504607-002, 263500001610-00 TS/DP",3,,0,
0016544_000003,TRENSYS,16544,Trenton Systems,3,198500002136-00,Intel Ethernet SFP+ LR Optics,3/31/2021,12/1/2021,12/1/2021,12/31/2021,12/31/2021,0,0,0,SANMINA KANBAN STOCK,3,,0,KANBAN BUILD ORDER
0016619_000001,IBM,16619,IBM,1,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,44410,9/30/2021,44469,1/31/2022,100,0,3112,IBM,3,,0,
0016619_000002,IBM,16619,IBM,2,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,9/1/2021,44498,44498,44620,100,0,3112,IBM,3,,0,
0016619_000003,IBM,16619,IBM,3,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,9/1/2021,44498,44498,44620,100,0,3112,IBM,3,,0,
0016575_000001,ECRIN,16575,Ecrin Systems,1,92-815500700000,BPG8155 CRA,3/4/2022,3/4/2022,44621,3/4/2022,44624,10,0,1161,Restock - moved date out til 2022,0,,0,MOVED DATE OUT UNTIL 3/4/2022
0016576_000001,ECRIN,16576,Ecrin Systems,1,92-815500700000,BPG8155 CRA,4/30/2021,3/4/2022,44621,3/4/2022,44624,10,0,1161,Date moved out to 3/4/2022,0,,0,MOVED DATE OUT ON THIS LINE UNTIL 3/4/2022
0016556_000005,IBM,16556,IBM,5,262500003195-00,"MBT8302, 8272, 8254, 1225v5 w/",2/25/2021,10/1/2021,44309,2/14/2022,44648,64,0,2963,IBM - Jason and Elizabeth to revise schedule / Forecast,52,,0,
0016558_000005,IBM,16558,IBM,5,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,11/1/2021,4/23/2021,2/14/2022,44648,100,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,0,
0016619_000004,IBM,16619,IBM,4,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,44501,11/30/2021,11/30/2021,44651,100,0,3112,IBM,3,,0,
0016556_000006,IBM,16556,IBM,6,/C,Default Item Code /C,2/25/2021,,44309,44592,44676,0,0,0,Scheduling Agreements,0,,0,
0016619_000005,IBM,16619,IBM,5,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,1/1/2022,44530,44530,44681,100,0,3112,IBM,3,,0,
0016558_000006,IBM,16558,IBM,6,262500003194-00,"MBS1003, 8272, 8241, 1275v6 w/",2/25/2021,11/1/2021,44309,44606,44711,5,0,3662,IBM - Jason and Elizabeth to revise schedule / Forecast,88,,0,
0016558_000007,IBM,16558,IBM,7,/C,Default Item Code /C,2/25/2021,,4/23/2021,2/14/2022,44711,0,0,0,Scheduling,0,,0,
0016619_000006,IBM,16619,IBM,6,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,1/1/2022,12/31/2021,12/31/2021,44712,100,0,3112,IBM,3,,0,
0016619_000007,IBM,16619,IBM,7,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,2/1/2022,12/31/2021,12/31/2021,44712,100,0,3112,IBM,3,,0,
0016619_000008,IBM,16619,IBM,8,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,2/1/2022,12/31/2021,12/31/2021,44712,100,0,3112,IBM,3,,0,
0016619_000009,IBM,16619,IBM,9,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,3/1/2022,1/3/2022,1/3/2022,44712,100,0,3112,IBM,3,,0,
0016619_000010,IBM,16619,IBM,10,262500003320-00,MBS1004 MBC8290 8241 E-2226G,3/24/2021,3/1/2022,1/3/2022,1/3/2022,44712,100,0,3112,IBM,3,,0,
0016619_000011,IBM,16619,IBM,11,/C,Default Item Code /C,3/24/2021,,1/3/2022,,44712,0,0,0,Scheduling Agreement - IBM,0,,0,
0014897_000003,IAIELTA,14897,ELTA \ Care of I.A.I.,3,262500003325-00,EN 2025E100-001 Rev E,4/16/2021,4/16/2021,,,,25,15,28716,USE LAST 10 PART SETS TO SO# 16036 FOR 10 OF 262-3276-00 per Sales,0,,0,"USE THE LAST 10 AND CONVERT TO 2025E200'S PER CUSTOMER REQUEST, 15 SHIPPED, , 11 IN FIN GOOD, WIP, SHIP PARTIALS"
0014897_000004,IAIELTA,14897,ELTA \ Care of I.A.I.,4,/NRE CHARGE,HATS testing per lot,4/16/2021,44302,,,,1,0,3600,NS - NRE charge,0,,0,"WIP, SHIP PARTIALS"
0016036_000004,IAIELTA,16036,ELTA \ Care of I.A.I.,4,262500003282-00,2025E100-001 Rev E01,1/25/2021,9/16/2020,,6/1/2021,,3,0,38550.3,Elta Nova - Shortages not listed,0,,0,
0016036_000006,IAIELTA,16036,ELTA \ Care of I.A.I.,6,262500003282-00,2025E100-001 Rev E01,1/25/2021,9/16/2020,,44348,,10,0,38550.3,Elta Nova - Shortages not listed,0,,0,
0016036_000008,IAIELTA,16036,ELTA \ Care of I.A.I.,8,262500003276-00,2025E200-001 Rev E01,1/25/2021,9/16/2021,,44348,,3,0,32476.62,Elta Nova - Shortages not listed,0,,0,
0016366_000001,IAIELTA,16366,ELTA \ Care of I.A.I.,1,262500003375-00,2025E300-001 Rev -,5/14/2021,5/14/2021,,,,5,0,35324,"26-004846-526, 153500001049-00, TS/DP WA 12/29 (SOH 2/11/2021)",0,,0,
0016366_000003,IAIELTA,16366,ELTA \ Care of I.A.I.,3,/FAI INSP,First Article Insp Doc Req,5/14/2021,5/14/2021,,,,0,0,0,First Article Insp Doc Req (SOH 2/11/2021),0,,0,
0016404_000001,IAIELTA,16404,ELTA \ Care of I.A.I.,1,262500003276-00,2025E200-001 Rev E01,2/26/2021,2/26/2021,,,,1,0,32476.62,,0,,0,PULL-IN IF POSSIBLE - EXPEDITED
0016463_000002,ECRIN,16463,Ecrin Systems,2,/C,Default Item Code /C,7/19/2021,,,,,0,0,0,,0,,0,
0016633_000001,EMETCOM,16633,Emet OEM Computing Ltd.,1,92-705970400000,BXT E5-2450v2 8CHT 2.5,6/29/2021,6/29/2021,,,,67,0,4787,,0,,0,? DO WE HAVE 67 - 7059's?
0016656_000001,SYSTERR,16656,Systerra Computer GmbH,1,194500001009-00,HDEC I/O HD Brkt LP(L3 Spare),6/14/2021,4/5/2021,,,,15,0,20,,0,,0,
0016656_000004,SYSTERR,16656,Systerra Computer GmbH,4,262500002421-00,THS4086 TKL8255 8155 800W,6/14/2021,44291,,,,2,0,5985,,0,,0,
0016656_000005,SYSTERR,16656,Systerra Computer GmbH,5,/C,Default Item Code /C,6/14/2021,,,,,0,0,0,,0,,0,
0016657_000001,DAKTRON,16657,"Daktronics, Inc.",1,262500002478-00,TRC5005 TKL8255 8194 1550W,5/12/2021,4/6/2021,,,,2,0,6050,,0,,0,
0016658_000003,LINDEGA,16658,"Linde Gas NA, LLC",3,262500002486-00,TRC4008 TKL8255 8155 800W RED,6/9/2021,4/6/2021,,,,4,0,6183,,0,,0,
0016659_000001,AREA51E,16659,"AREA51-ESG, INC.",1,262500004164-01,TRC4008 TKL8255 6615 860W,5/18/2021,4/6/2021,,,,2,0,5250,,0,,0,
0016659_000002,AREA51E,16659,"AREA51-ESG, INC.",2,267500001004-00,USB Keyboard and Mouse,5/18/2021,44292,,,,2,0,30,,9,,0,
0016659_000003,AREA51E,16659,"AREA51-ESG, INC.",3,/C,Default Item Code /C,5/18/2021,,,,,0,0,0,,0,,0,
0016660_000001,CUSTOMS,16660,Custom Systems Integration Inc,1,262500003860-00,TRC4014 4U TSB7053 6600 860W,6/10/2021,44292,,,,1,0,5692,,0,,0,
0016660_000002,CUSTOMS,16660,Custom Systems Integration Inc,2,/C,Default Item Code /C,6/10/2021,,,,,0,0,0,,0,,0,
0016662_000001,DAKTRON,16662,"Daktronics, Inc.",1,262500002478-00,TRC5005 TKL8255 8194 1550W,5/26/2021,4/6/2021,,,,13,0,6050,,0,,0,
0016663_000001,GEORTEC,16663,Georgia Institute of Tech.,1,262500003942-00,THS4086 SSP8268 1200W,6/21/2021,4/7/2021,,,,2,0,13872,,0,,0,
0016663_000002,GEORTEC,16663,Georgia Institute of Tech.,2,/C,Default Item Code /C,6/21/2021,,,,,0,0,0,,0,,0,
0016664_000002,SOLUTIO,16664,Solution Systems Technologies,2,/C,Default Item Code /C,7/8/2021,,,,,0,0,0,,0,,0,
0016664_000003,SOLUTIO,16664,Solution Systems Technologies,3,/C,Default Item Code /C,7/8/2021,,,,,0,0,0,,0,,0,
0016664_000004,SOLUTIO,16664,Solution Systems Technologies,4,262500004313-00,THS5095 SEP8253 8231 1200W RED,7/8/2021,4/8/2021,,,,1,0,12350,,0,,0,
0016670_000001,TRANLIM,16670,Transduction Limited,1,92-8255022B009,TKL E3-1268Lv5 4CHT 2.3,4/30/2021,44316,,,,13,0,1364,Best Date > 26-004846-508 (SOH 4/30/2021),0,,0,
0016670_000002,TRANLIM,16670,Transduction Limited,2,26-504600-002,"16GB DDR4-2400 DIMM, Unbuff EC",4/30/2021,4/30/2021,,,,13,0,333,Best Date > NS (SOH 4/30/2021),1648,,0,
0016670_000003,TRANLIM,16670,Transduction Limited,3,/C,Default Item Code /C,4/30/2021,,,,,0,0,0,Best Date > (SOH 4/30/2021),0,,0,
0016671_000001,MATERIA,16671,"Material Handling Systems, Inc",1,262500002427-00,TRC3001 3U MB i78700K,6/14/2021,44298,,,,3,0,4800,,0,,0,
0016671_000002,MATERIA,16671,"Material Handling Systems, Inc",2,/C,Default Item Code /C,6/14/2021,,,,,0,0,0,,0,,0,
0016676_000001,L3COMM,16676,"L3 Technologies, Inc.",1,262500003377-00,"5U SEP8253 x2, 8236 x2, 4210T",8/12/2021,4/12/2021,,,,30,0,13028,,0,,0,
0016676_000002,L3COMM,16676,"L3 Technologies, Inc.",2,262500003376-00,THS2085 SEP8253 4210T 650W Fix,8/12/2021,44298,,,,37,0,7187,,0,,0,
0016676_000003,L3COMM,16676,"L3 Technologies, Inc.",3,/MISC INV ONLY,Invoice Only,8/12/2021,4/15/2021,,,,1,0,0,,0,,0,
0016676_000004,L3COMM,16676,"L3 Technologies, Inc.",4,/MISC INV ONLY,Invoice Only,8/12/2021,8/15/2021,,,,1,0,0,,0,,0,
0016676_000005,L3COMM,16676,"L3 Technologies, Inc.",5,/MISC INV ONLY,Invoice Only,8/12/2021,44420,,,,1,0,0,,0,,0,
0016676_000006,L3COMM,16676,"L3 Technologies, Inc.",6,/C,Default Item Code /C,44420,,,,,0,0,0,,0,,0,
0016678_000001,SHERBUR,16678,Sherburn Electronics,1,262500002403-00,THS2085 SEP8253 8227 600W RED,44356,44299,,,,4,0,6900,,0,,0,
0016678_000002,SHERBUR,16678,Sherburn Electronics,2,/C,Default Item Code /C,44356,,,,,0,0,0,,0,,0,
0016679_000001,DEWES,16679,DEWESoft,1,262500003932-00,MiniPC i7-9700TE 32GB,44329,44299,,,,1,0,2426,,0,,0,
0016679_000002,DEWES,16679,DEWESoft,2,/C,Default Item Code /C,44329,,,,,0,0,0,,0,,0,
0016680_000001,L3COMM,16680,"L3 Technologies, Inc.",1,262500003366-00,"5U, 8225-218, 8236-037",44372,44300,,,,10,0,650,,0,,0,
0016680_000002,L3COMM,16680,"L3 Technologies, Inc.",2,/C,Default Item Code /C,44372,,,,,0,0,0,,0,,0,
0016680_000003,L3COMM,16680,"L3 Technologies, Inc.",3,/C,Default Item Code /C,44372,,,,,0,0,0,,0,,0,
0016681_000001,GYNDNEB,16681,General Dynamics Electric Boat,1,198500001016-00,"Slide Rails 24-30"" w/Bracket,",44335,44301,,,,2,0,100,,0,,0,
0016681_000002,GYNDNEB,16681,General Dynamics Electric Boat,2,NEW_ORDER,262500002428-00,44335,44301,,,,2,0,6500,,0,,0,
0016681_000003,GYNDNEB,16681,General Dynamics Electric Boat,3,/C,Default Item Code /C,44335,,,,,0,0,0,,0,,0,
0016682_000001,KIMTRON,16682,Kimtronics Inc.,1,93-001150-000,"CBL, IDC to RJ45 I/O Bracket",44302,44302,,,,6,0,43,,46,,0,
0016683_000001,HONEYNM,16683,"Honeywell - Albuquerque, NM",1,260500001112-00,"Monitor, 24"" LCD, LED Backligh",44348,44348,,,,5,0,300,,9,,0,
0016683_000002,HONEYNM,16683,"Honeywell - Albuquerque, NM",2,267500001004-00,USB Keyboard and Mouse,44348,44348,,,,5,0,30,,9,,0,
0016683_000003,HONEYNM,16683,"Honeywell - Albuquerque, NM",3,HW-WINDOWS-10,Honeywell ASTI Windows 10,44348,44348,,,,5,0,200,,0,,0,
0016683_000004,HONEYNM,16683,"Honeywell - Albuquerque, NM",4,198500001015-00,"Slide Rails 20-26"" w/Bracket,",44348,44348,,,,5,0,100,,1,,0,
0016683_000005,HONEYNM,16683,"Honeywell - Albuquerque, NM",5,263500001471-00,"HDD 1TB 2.5"" 7mm Seagate Barra",44348,44348,,,,5,0,80,,8,,0,
0016683_000006,HONEYNM,16683,"Honeywell - Albuquerque, NM",6,/C,Default Item Code /C,44348,,,,,0,0,0,,0,,0,
