SO_line,CustomerNo,SalesOrderNo,CustomerName,LineKey,ItemCode,ItemCodeDesc,SO Header,PROM DATE,UDF_MATERIALS_CLEAR_DATE,EXP DATE,Exp DATE,Qty,QuantityShipped,UnitPrice,Production Notes,QtyOnHand,RMANumber,DropShip,Comments
0016704_000001,TRENSYS,16704,Trenton Systems,1,262500003076-00,"5U, 8225-018, 8237",12/31/2021,4/14/2021,,,,50,0,0,,0,,0,
0016704_000002,TRENSYS,16704,Trenton Systems,2,262500003075-00,"5U, 8225-218, 8236-037 (14CD01",12/31/2021,4/14/2021,,,,50,0,0,,0,,0,
0016704_000003,TRENSYS,16704,Trenton Systems,3,198500001094-00,"HEP8225 E5-2680v3, 5U, 128GB D",12/31/2021,4/14/2021,,,,30,0,0,,0,,0,
0016704_000004,TRENSYS,16704,Trenton Systems,4,198500001097-00,"HEP8225, E5-2680v3, 2U, 128GB",12/31/2021,4/14/2021,,,,30,0,0,,0,,0,
0016704_000005,TRENSYS,16704,Trenton Systems,5,268500001101-00,Module for M1W1-5A10V3H,12/31/2021,4/14/2021,,,,10,0,0,,4,,0,
0016704_000006,TRENSYS,16704,Trenton Systems,6,268500001116-00,"MODULE, 800W, 47~63 HZ, Remova",12/31/2021,4/14/2021,,,,10,0,0,,4,,0,
0016704_000007,TRENSYS,16704,Trenton Systems,7,268500001114-00,"Module, 500W, 47~63 HZ, Remova",12/31/2021,4/14/2021,,,,10,0,0,,10,,0,
0016704_000008,TRENSYS,16704,Trenton Systems,8,194500001005-00,"2U, Fan Module, Multi-Fan",12/31/2021,4/14/2021,,,,10,0,0,,0,,0,
0016704_000009,TRENSYS,16704,Trenton Systems,9,194500001004-00,"5U Fan Module, 175 CFM, HDEC",12/31/2021,4/14/2021,,,,10,0,0,,0,,0,
0016704_000010,TRENSYS,16704,Trenton Systems,10,194500001006-00,HDEC I/O HD Brkt STD,12/31/2021,4/14/2021,,,,10,0,0,,0,,0,
0016705_000001,MERCURY,16705,"Mercury Systems, Inc",1,262500003945-00,THS5095 8231 1200W PS_ON,8/16/2021,4/21/2021,,,,1,0,3150,,0,,0,
0016706_000001,CUSTOMS,16706,Custom Systems Integration Inc,1,107500002004-00,"CRU DP10, black w/ silver lock",4/21/2021,4/21/2021,,,,1,0,0,,32,,0,
0016707_000001,SHIINKS,16707,SHI International Corporation,1,262500004253-00,THS4086 8228 860W Fixed EXP,7/15/2021,4/21/2021,,,,2,0,5850,,0,,0,
0016708_000002,HONEYNM,16708,"Honeywell - Albuquerque, NM",2,267500001004-00,USB Keyboard and Mouse,6/8/2021,4/22/2021,,,,2,0,30,,34,,0,
0016708_000004,HONEYNM,16708,"Honeywell - Albuquerque, NM",4,198500001016-00,"Slide Rails 24-30"" w/Bracket,",6/8/2021,4/22/2021,,,,2,0,100,,0,,0,
